SITE,DATE_LOCAL,avg_temp
ABUR,2011-07-31,15.4541875
ABUR,2011-08-01,14.648805555555557
ABUR,2011-08-02,14.114125
ABUR,2011-08-03,13.762680555555555
ABUR,2011-08-04,14.149097222222222
ABUR,2011-08-05,14.218027777777777
ABUR,2011-08-06,13.964916666666667
ABUR,2011-08-07,14.467381944444444
ABUR,2011-08-08,14.5935
ABUR,2011-08-09,14.918138888888889
ABUR,2011-08-10,15.231458333333334
ABUR,2011-08-11,14.90232638888889
ABUR,2011-08-12,14.605277777777777
ABUR,2011-08-13,14.987104166666667
ABUR,2011-08-14,15.183916666666667
ABUR,2011-08-15,15.505875
ABUR,2011-08-16,16.438069444444444
ABUR,2011-08-17,16.553763888888888
ABUR,2011-08-18,16.256527777777777
ABUR,2011-08-19,16.887875
ABUR,2011-08-20,17.415027777777777
ABUR,2011-08-21,16.165243055555557
ABUR,2011-08-22,16.182222222222222
ABUR,2011-08-23,17.42326388888889
ABUR,2011-08-24,17.016111111111112
ABUR,2011-08-25,16.49448611111111
ABUR,2011-08-26,16.07982638888889
ABUR,2011-08-27,15.082673611111112
ABUR,2011-08-28,14.341368055555556
ABUR,2011-08-29,13.768541666666668
ABUR,2011-08-30,13.892875
ABUR,2011-08-31,13.834222222222222
ABUR,2011-09-01,14.002347222222223
ABUR,2011-09-02,13.598965277777777
ABUR,2011-09-03,13.483631944444443
ABUR,2011-09-04,13.493701388888889
ABUR,2011-09-05,14.318138888888889
ABUR,2011-09-06,13.961506944444444
ABUR,2011-09-07,13.525854166666667
ABUR,2011-09-08,14.0946875
ABUR,2011-09-09,14.600534722222223
ABUR,2011-09-10,14.259048611111112
ABUR,2011-09-11,14.66025
ABUR,2011-09-12,15.507048611111111
ABUR,2011-09-13,15.83495138888889
ABUR,2011-09-14,16.001854166666668
ABUR,2011-09-15,16.055006944444443
ABUR,2011-09-16,16.215083333333332
ABUR,2011-09-17,16.247722222222222
ABUR,2011-09-18,15.714236111111111
ABUR,2011-09-19,15.854902777777777
ABUR,2011-09-20,15.863243055555555
ABUR,2011-09-21,15.8289375
ABUR,2011-09-22,15.807479166666667
ABUR,2011-09-23,16.01246527777778
ABUR,2011-09-24,16.34263888888889
ABUR,2011-09-25,15.880451388888888
ABUR,2011-09-26,15.900402777777778
ABUR,2011-09-27,16.241625
ABUR,2011-09-28,16.415868055555556
ABUR,2011-09-29,16.909847222222222
ABUR,2011-09-30,16.36123611111111
ABUR,2011-10-01,16.06545138888889
ABUR,2011-10-02,15.839875
ABUR,2011-10-03,16.401736111111113
ABUR,2011-10-04,14.93886111111111
ABUR,2011-10-05,14.087506944444444
ABUR,2011-10-06,13.466375
ABUR,2011-10-07,12.352430555555555
ABUR,2011-10-08,12.766569444444444
ABUR,2011-10-09,13.469354166666667
ABUR,2011-10-10,14.259527777777778
ABUR,2011-10-11,14.65795138888889
ABUR,2011-10-12,14.998111111111111
ABUR,2011-10-13,14.613680555555556
ABUR,2011-10-14,15.099402777777778
ABUR,2011-10-15,16.27528472222222
ABUR,2011-10-16,16.155458333333332
ABUR,2011-10-17,15.885993055555556
ABUR,2011-10-18,15.59763888888889
ABUR,2011-10-19,15.9586875
ABUR,2011-10-20,16.24138888888889
ABUR,2011-10-21,15.771152777777777
ABUR,2011-10-22,15.96820138888889
ABUR,2011-10-23,15.412694444444444
ABUR,2011-10-24,15.746993055555555
ABUR,2011-10-25,15.833680555555556
ABUR,2011-10-26,15.465326388888888
ABUR,2011-10-27,15.44742361111111
ABUR,2011-10-28,15.216604166666666
ABUR,2011-10-29,15.592055555555556
ABUR,2011-10-30,15.017451388888889
ABUR,2011-10-31,14.965305555555556
ABUR,2011-11-01,14.863222222222223
ABUR,2011-11-02,15.318
ABUR,2011-11-03,15.421923611111112
ABUR,2011-11-04,15.3103125
ABUR,2011-11-05,14.1431875
ABUR,2011-11-06,13.290155797101448
ABUR,2011-11-07,13.202083333333333
ABUR,2011-11-08,14.0556875
ABUR,2011-11-09,14.357819444444445
ABUR,2011-11-10,13.888361111111111
ABUR,2011-11-11,14.012958333333334
ABUR,2011-11-12,14.615375
ABUR,2011-11-13,14.327777777777778
ABUR,2011-11-14,14.2813125
ABUR,2011-11-15,14.531006944444444
ABUR,2011-11-16,14.791868055555556
ABUR,2011-11-17,14.745243055555555
ABUR,2011-11-18,14.945347222222223
ABUR,2011-11-19,14.932111111111112
ABUR,2011-11-20,14.854659722222223
ABUR,2011-11-21,14.781902777777779
ABUR,2011-11-22,14.852479166666667
ABUR,2011-11-23,15.324131944444444
ABUR,2011-11-24,15.650875
ABUR,2011-11-25,15.751659722222222
ABUR,2011-11-26,15.273423611111111
ABUR,2011-11-27,14.843104166666667
ABUR,2011-11-28,14.834020833333334
ABUR,2011-11-29,15.150166666666667
ABUR,2011-11-30,15.230048611111112
ABUR,2011-12-01,15.086069444444444
ABUR,2011-12-02,14.686736111111111
ABUR,2011-12-03,14.096125
ABUR,2011-12-04,14.016361111111111
ABUR,2011-12-05,14.109298611111111
ABUR,2011-12-06,14.131819444444444
ABUR,2011-12-07,14.000763888888889
ABUR,2011-12-08,14.23123611111111
ABUR,2011-12-09,14.243152777777778
ABUR,2011-12-10,14.162319444444444
ABUR,2011-12-11,14.183319444444445
ABUR,2011-12-12,14.248222222222221
ABUR,2011-12-13,14.141597222222222
ABUR,2011-12-14,14.053291666666667
ABUR,2011-12-15,14.194159722222222
ABUR,2011-12-16,13.966631944444444
ABUR,2011-12-17,14.123527777777777
ABUR,2011-12-18,14.140284722222223
ABUR,2011-12-19,14.255729166666667
ABUR,2011-12-20,14.203152777777778
ABUR,2011-12-21,14.235215277777778
ABUR,2011-12-22,14.306770833333333
ABUR,2011-12-23,14.261125
ABUR,2011-12-24,14.158340277777778
ABUR,2011-12-25,14.037291666666667
ABUR,2011-12-26,14.028833333333333
ABUR,2011-12-27,14.014152777777777
ABUR,2011-12-28,13.983694444444444
ABUR,2011-12-29,13.995041666666667
ABUR,2011-12-30,14.066298611111112
ABUR,2011-12-31,14.311722222222222
ABUR,2012-01-01,13.989611111111111
ABUR,2012-01-02,13.809090277777777
ABUR,2012-01-03,13.868791666666667
ABUR,2012-01-04,14.015319444444444
ABUR,2012-01-05,13.942763888888889
ABUR,2012-01-06,14.156944444444445
ABUR,2012-01-07,14.324861111111112
ABUR,2012-01-08,14.181527777777777
ABUR,2012-01-09,14.013305555555556
ABUR,2012-01-10,14.01130081300813
ABUR,2012-01-11,14.1335
ABUR,2012-01-12,14.151428571428571
ABUR,2012-01-13,14.162645833333334
ABUR,2012-01-14,14.178263888888889
ABUR,2012-01-15,14.187111111111111
ABUR,2012-01-16,14.142833333333334
ABUR,2012-01-17,14.010944444444444
ABUR,2012-01-18,14.036645833333333
ABUR,2012-01-19,14.138826388888889
ABUR,2012-01-20,14.28263888888889
ABUR,2012-01-21,14.294868055555556
ABUR,2012-01-22,13.559645833333333
ABUR,2012-01-23,13.785527777777778
ABUR,2012-01-24,13.672458333333333
ABUR,2012-01-25,13.843166666666667
ABUR,2012-01-26,14.0235
ABUR,2012-01-27,13.994
ABUR,2012-01-28,13.967236111111111
ABUR,2012-01-29,13.922166666666667
ABUR,2012-01-30,13.8475
ABUR,2012-01-31,13.887430555555556
ABUR,2012-02-01,13.849833333333333
ABUR,2012-02-02,14.082236111111111
ABUR,2012-02-03,13.958659722222222
ABUR,2012-02-04,13.921284722222222
ABUR,2012-02-05,14.0985
ABUR,2012-02-06,14.016166666666667
ABUR,2012-02-07,14.0945
ABUR,2012-02-08,14.0758125
ABUR,2012-02-09,14.204180555555556
ABUR,2012-02-10,14.257798611111111
ABUR,2012-02-11,14.359715277777777
ABUR,2012-02-12,13.877118055555556
ABUR,2012-02-13,13.823520833333333
ABUR,2012-02-14,12.65857638888889
ABUR,2012-02-15,12.494604166666667
ABUR,2012-02-16,12.200944444444444
ABUR,2012-02-17,12.562090277777777
ABUR,2012-02-18,12.588138888888889
ABUR,2012-02-19,12.86988888888889
ABUR,2012-02-20,13.06120138888889
ABUR,2012-02-21,13.180652777777778
ABUR,2012-02-22,13.089458333333333
ABUR,2012-02-23,13.012034722222221
ABUR,2012-02-24,13.121659722222223
ABUR,2012-02-25,13.133694444444444
ABUR,2012-02-26,13.216527777777777
ABUR,2012-02-27,13.15025
ABUR,2012-02-28,12.321805555555555
ABUR,2012-02-29,12.048104166666667
ABUR,2012-03-01,11.826243055555556
ABUR,2012-03-02,11.389708333333333
ABUR,2012-03-03,11.495458333333334
ABUR,2012-03-04,11.5995
ABUR,2012-03-05,11.846659722222222
ABUR,2012-03-06,12.083847222222222
ABUR,2012-03-07,11.461625
ABUR,2012-03-08,11.25463888888889
ABUR,2012-03-09,11.209215277777778
ABUR,2012-03-10,11.399027777777778
ABUR,2012-03-11,11.792547101449276
ABUR,2012-03-12,11.793833333333334
ABUR,2012-03-13,11.895854166666666
ABUR,2012-03-14,12.137326388888889
ABUR,2012-03-15,12.262756944444444
ABUR,2012-03-16,12.370541666666666
ABUR,2012-03-17,12.4101875
ABUR,2012-03-18,12.031513888888888
ABUR,2012-03-19,11.132590277777778
ABUR,2012-03-20,11.001854166666666
ABUR,2012-03-21,11.177125
ABUR,2012-03-22,11.50023611111111
ABUR,2012-03-23,12.004083333333334
ABUR,2012-03-24,12.115652777777777
ABUR,2012-03-25,12.6855
ABUR,2012-03-26,12.642229166666667
ABUR,2012-03-27,12.53813888888889
ABUR,2012-03-28,12.473305555555555
ABUR,2012-03-29,12.63595138888889
ABUR,2012-03-30,12.883111111111111
ABUR,2012-03-31,12.979125
ABUR,2012-04-01,12.559680555555556
ABUR,2012-04-02,11.645111111111111
ABUR,2012-04-03,11.756097222222222
ABUR,2012-04-04,11.727569444444445
ABUR,2012-04-05,11.992291666666667
ABUR,2012-04-06,11.531256944444445
ABUR,2012-04-07,11.257958333333333
ABUR,2012-04-08,11.380888888888888
ABUR,2012-04-09,11.4369375
ABUR,2012-04-10,11.523972222222222
ABUR,2012-04-11,12.0964375
ABUR,2012-04-12,11.948798611111112
ABUR,2012-04-13,12.336805555555555
ABUR,2012-04-14,11.69070138888889
ABUR,2012-04-15,10.8503125
ABUR,2012-04-16,11.02170138888889
ABUR,2012-04-17,11.257583333333333
ABUR,2012-04-18,11.667756944444445
ABUR,2012-04-19,12.480527777777779
ABUR,2012-04-20,12.771340277777778
ABUR,2012-04-21,12.649756944444444
ABUR,2012-04-22,12.714729166666666
ABUR,2012-04-23,12.971458333333333
ABUR,2012-04-24,13.236527777777777
ABUR,2012-04-25,13.436930555555556
ABUR,2012-04-26,12.945895833333333
ABUR,2012-04-27,12.395451388888889
ABUR,2012-04-28,12.745527777777777
ABUR,2012-04-29,13.332256944444444
ABUR,2012-04-30,13.552680555555556
ABUR,2012-05-01,13.022604166666667
ABUR,2012-05-02,12.74907638888889
ABUR,2012-05-03,13.0441875
ABUR,2012-05-04,13.081027777777777
ABUR,2012-05-05,13.411097222222223
ABUR,2012-05-06,13.896451388888888
ABUR,2012-05-07,14.165611111111112
ABUR,2012-05-08,14.501368055555556
ABUR,2012-05-09,14.339604166666668
ABUR,2012-05-10,13.903645833333334
ABUR,2012-05-11,13.761486111111111
ABUR,2012-05-12,13.532701388888889
ABUR,2012-05-13,13.367722222222222
ABUR,2012-05-14,13.488847222222223
ABUR,2012-05-15,13.691659722222223
ABUR,2012-05-16,14.268659722222223
ABUR,2012-05-17,14.345875
ABUR,2012-05-18,14.229291666666667
ABUR,2012-05-19,13.707138888888888
ABUR,2012-05-20,14.058347222222222
ABUR,2012-05-21,13.840583333333333
ABUR,2012-05-22,13.478118055555555
ABUR,2012-05-23,13.705305555555556
ABUR,2012-05-24,13.474527777777778
ABUR,2012-05-25,13.692902777777778
ABUR,2012-05-26,12.644409722222223
ABUR,2012-05-27,11.63713888888889
ABUR,2012-05-28,12.255041666666667
ABUR,2012-05-29,13.133083333333333
ABUR,2012-05-30,14.026833333333334
ABUR,2012-05-31,14.2584375
ABUR,2012-06-01,13.805854166666666
ABUR,2012-06-02,14.215
ABUR,2012-06-03,15.590868055555555
ABUR,2012-06-04,14.96332638888889
ABUR,2012-06-05,14.502138888888888
ABUR,2012-06-06,14.435875
ABUR,2012-06-07,14.157736111111111
ABUR,2012-06-08,14.049506944444445
ABUR,2012-06-09,15.134465277777778
ABUR,2012-06-10,15.258006944444444
ABUR,2012-06-11,15.3995625
ABUR,2012-06-12,15.68698611111111
ABUR,2012-06-13,16.539694444444443
ABUR,2012-06-14,16.848027777777776
ABUR,2012-06-15,16.209833333333332
ABUR,2012-06-16,16.3095625
ABUR,2012-06-17,16.589180555555554
ABUR,2012-06-18,16.52221527777778
ABUR,2012-06-19,16.361020833333335
ABUR,2012-06-20,16.762305555555557
ABUR,2012-06-21,15.818513888888889
ABUR,2012-06-22,15.77732638888889
ABUR,2012-06-23,16.083104166666665
ABUR,2012-06-24,15.8761875
ABUR,2012-06-25,15.731166666666667
ABUR,2012-06-26,15.114902777777777
ABUR,2012-06-27,15.074854166666666
ABUR,2012-06-28,14.235854166666666
ABUR,2012-06-29,14.073972222222222
ABUR,2012-06-30,14.25548611111111
ABUR,2012-07-01,14.465166666666667
ABUR,2012-07-02,14.24351754385965
ABUR,2012-07-03,14.7054375
ABUR,2012-07-04,14.731968253968255
ABUR,2012-07-05,15.4385
ABUR,2012-07-06,15.02740625
ABUR,2012-07-07,15.267125
ABUR,2012-07-08,15.082802083333334
ABUR,2012-07-09,14.600093750000001
ABUR,2012-07-10,14.891010416666667
ABUR,2012-07-11,14.305583333333333
ABUR,2012-07-12,14.278572916666667
ABUR,2012-07-13,14.141677083333333
ABUR,2012-07-14,13.697833333333334
ABUR,2012-07-15,13.792708333333334
ABUR,2012-07-16,13.687072916666667
ABUR,2012-07-17,14.2288125
ABUR,2012-07-18,14.89775
ABUR,2012-07-19,15.991458333333334
ABUR,2012-07-20,16.465760416666665
ABUR,2012-07-21,15.79521875
ABUR,2012-07-22,14.751291666666667
ABUR,2012-07-23,14.366677083333334
ABUR,2012-07-24,15.092364583333334
ABUR,2012-07-25,14.500302083333333
ABUR,2012-07-26,14.00309375
ABUR,2012-07-27,14.1714375
ABUR,2012-07-28,14.80428125
ABUR,2012-07-29,15.24115625
ABUR,2012-07-30,15.159197916666667
ABUR,2012-07-31,14.4319375
ABUR,2012-08-01,14.2184375
ABUR,2012-08-02,14.179489583333334
ABUR,2012-08-03,14.47928125
ABUR,2012-08-04,14.53853125
ABUR,2012-08-05,14.612135416666666
ABUR,2012-08-06,15.26740625
ABUR,2012-08-07,15.70390625
ABUR,2012-08-08,15.369697916666667
ABUR,2012-08-09,14.917791666666666
ABUR,2012-08-10,14.863302083333334
ABUR,2012-08-11,15.106677083333333
ABUR,2012-08-12,15.01846875
ABUR,2012-08-13,15.255958333333334
ABUR,2012-08-14,15.626229166666667
ABUR,2012-08-15,15.26875
ABUR,2012-08-16,15.6041875
ABUR,2012-08-17,15.576447916666666
ABUR,2012-08-18,15.675770833333333
ABUR,2012-08-19,15.61190625
ABUR,2012-08-20,15.718010416666667
ABUR,2012-08-21,15.937239583333334
ABUR,2012-08-22,15.928531249999999
ABUR,2012-08-23,16.373677083333334
ABUR,2012-08-24,16.870635416666666
ABUR,2012-08-25,16.84102083333333
ABUR,2012-08-26,16.79759375
ABUR,2012-08-27,16.75153125
ABUR,2012-08-28,17.593302083333334
ABUR,2012-08-29,17.572135416666665
ABUR,2012-08-30,16.885
ABUR,2012-08-31,16.211927083333332
ABUR,2012-09-01,16.77996875
ABUR,2012-09-02,16.617354166666665
ABUR,2012-09-03,16.299229166666667
ABUR,2012-09-04,16.084666666666667
ABUR,2012-09-05,15.82165625
ABUR,2012-09-06,15.781822916666666
ABUR,2012-09-07,16.275614583333333
ABUR,2012-09-08,18.040541666666666
ABUR,2012-09-09,17.042760416666667
ABUR,2012-09-10,16.620833333333334
ABUR,2012-09-11,16.326427083333332
ABUR,2012-09-12,17.067458333333335
ABUR,2012-09-13,16.528177083333333
ABUR,2012-09-14,16.42320833333333
ABUR,2012-09-15,16.038447916666666
ABUR,2012-09-16,16.397479166666667
ABUR,2012-09-17,16.656958333333332
ABUR,2012-09-18,16.138322916666667
ABUR,2012-09-19,16.0214375
ABUR,2012-09-20,15.660364583333333
ABUR,2012-09-21,15.965510416666666
ABUR,2012-09-22,16.730229166666668
ABUR,2012-09-23,16.531166666666667
ABUR,2012-09-24,16.316322916666667
ABUR,2012-09-25,16.233625
ABUR,2012-09-26,17.405614583333332
ABUR,2012-09-27,17.209447916666665
ABUR,2012-09-28,16.88546875
ABUR,2012-09-29,16.569052083333332
ABUR,2012-09-30,16.7055
ABUR,2012-10-01,16.737458333333333
ABUR,2012-10-02,16.487083333333334
ABUR,2012-10-03,16.7415
ABUR,2012-10-04,16.82746875
ABUR,2012-10-05,17.294645833333334
ABUR,2012-10-06,17.561822916666667
ABUR,2012-10-07,17.98689583333333
ABUR,2012-10-08,18.177541666666666
ABUR,2012-10-09,18.48553125
ABUR,2012-10-10,18.228572916666668
ABUR,2012-10-11,17.95553125
ABUR,2012-10-12,17.723510416666667
ABUR,2012-10-13,17.835979166666668
ABUR,2012-10-14,18.07678125
ABUR,2012-10-15,18.040354166666667
ABUR,2012-10-16,17.754635416666666
ABUR,2012-10-17,17.787125
ABUR,2012-10-18,18.121395833333334
ABUR,2012-10-19,18.579104166666667
ABUR,2012-10-20,18.858489583333334
ABUR,2012-10-21,18.669479166666665
ABUR,2012-10-22,18.291260416666667
ABUR,2012-10-23,17.604489583333333
ABUR,2012-10-24,17.287864583333334
ABUR,2012-10-25,15.955739583333333
ABUR,2012-10-26,15.412927083333333
ABUR,2012-10-27,15.474145833333333
ABUR,2012-10-28,15.9433125
ABUR,2012-10-29,16.5250625
ABUR,2012-10-30,16.760354166666666
ABUR,2012-10-31,16.9029375
ABUR,2012-11-01,16.634770833333334
ABUR,2012-11-02,17.05467708333333
ABUR,2012-11-03,16.84415625
ABUR,2012-11-04,16.416652173913043
ABUR,2012-11-05,16.33490625
ABUR,2012-11-06,16.634427083333332
ABUR,2012-11-07,17.04430208333333
ABUR,2012-11-08,16.919395833333333
ABUR,2012-11-09,15.664260416666666
ABUR,2012-11-10,13.800791666666667
ABUR,2012-11-11,12.897375
ABUR,2012-11-12,13.206270833333333
ABUR,2012-11-13,13.041541666666667
ABUR,2012-11-14,13.3811875
ABUR,2012-11-15,14.319916666666666
ABUR,2012-11-16,14.587802083333333
ABUR,2012-11-17,15.105947916666667
ABUR,2012-11-18,15.2229375
ABUR,2012-11-19,15.330302083333333
ABUR,2012-11-20,15.29153125
ABUR,2012-11-21,15.588791666666667
ABUR,2012-11-22,15.73921875
ABUR,2012-11-23,15.588239583333333
ABUR,2012-11-24,15.4339375
ABUR,2012-11-25,15.603447916666667
ABUR,2012-11-26,15.883541666666666
ABUR,2012-11-27,15.854156249999999
ABUR,2012-11-28,15.848145833333334
ABUR,2012-11-29,15.84434375
ABUR,2012-11-30,16.031145833333333
ABUR,2012-12-01,16.136958333333332
ABUR,2012-12-02,16.14584375
ABUR,2012-12-03,16.275770833333333
ABUR,2012-12-04,15.987302083333333
ABUR,2012-12-05,15.868645833333334
ABUR,2012-12-06,15.925020833333333
ABUR,2012-12-07,16.049041666666668
ABUR,2012-12-08,15.67609375
ABUR,2012-12-09,15.8365625
ABUR,2012-12-10,15.500083333333333
ABUR,2012-12-11,15.38275
ABUR,2012-12-12,15.323208333333334
ABUR,2012-12-13,15.39746875
ABUR,2012-12-14,15.229041666666667
ABUR,2012-12-15,15.112583333333333
ABUR,2012-12-16,15.042145833333333
ABUR,2012-12-17,15.148791666666668
ABUR,2012-12-18,15.346395833333334
ABUR,2012-12-19,14.2885625
ABUR,2012-12-20,14.066635416666667
ABUR,2012-12-21,14.079
ABUR,2012-12-22,14.04475
ABUR,2012-12-23,14.02825
ABUR,2012-12-24,14.17225
ABUR,2012-12-25,14.183250000000001
ABUR,2012-12-26,14.1175
ABUR,2012-12-27,13.777020833333333
ABUR,2012-12-28,13.49696875
ABUR,2012-12-29,13.536770833333334
ABUR,2012-12-30,13.344114583333333
ABUR,2012-12-31,13.239447916666666
ABUR,2013-01-01,13.22709375
ABUR,2013-01-02,13.171302083333334
ABUR,2013-01-03,13.131947916666666
ABUR,2013-01-04,13.106427083333333
ABUR,2013-01-05,13.18975
ABUR,2013-01-06,13.3285
ABUR,2013-01-07,13.075552083333333
ABUR,2013-01-08,13.16025
ABUR,2013-01-09,13.28425
ABUR,2013-01-10,13.28625
ABUR,2013-01-11,12.688708333333333
ABUR,2013-01-12,12.180770833333334
ABUR,2013-01-13,12.158697916666666
ABUR,2013-01-14,11.91271875
ABUR,2013-01-15,11.876822916666667
ABUR,2013-01-16,11.818020833333334
ABUR,2013-01-17,12.0306875
ABUR,2013-01-18,12.034958333333334
ABUR,2013-01-19,12.080958333333333
ABUR,2013-01-20,12.122302083333333
ABUR,2013-01-21,12.090989583333334
ABUR,2013-01-22,12.152239583333333
ABUR,2013-01-23,12.301104166666667
ABUR,2013-01-24,12.456999999999999
ABUR,2013-01-25,12.541145833333333
ABUR,2013-01-26,12.746177083333334
ABUR,2013-01-27,13.141270833333333
ABUR,2013-01-28,12.779552083333334
ABUR,2013-01-29,12.337979166666667
ABUR,2013-01-30,12.44415625
ABUR,2013-01-31,12.734166666666667
ABUR,2013-02-01,12.703385416666666
ABUR,2013-02-02,12.774697916666666
ABUR,2013-02-03,12.914979166666667
ABUR,2013-02-04,13.134177083333332
ABUR,2013-02-05,13.18271875
ABUR,2013-02-06,13.258802083333334
ABUR,2013-02-07,13.528875
ABUR,2013-02-08,13.161864583333333
ABUR,2013-02-09,12.348020833333333
ABUR,2013-02-10,12.211609195402298
ABUR,2013-02-11,12.531020833333333
ABUR,2013-02-12,12.703736842105263
ABUR,2013-02-13,13.019979166666667
ABUR,2013-02-14,12.940145833333334
ABUR,2013-02-15,12.6479375
ABUR,2013-02-16,12.61903125
ABUR,2013-02-17,12.632104166666666
ABUR,2013-02-18,12.902458333333334
ABUR,2013-02-19,13.0648125
ABUR,2013-02-20,12.68715625
ABUR,2013-02-21,12.03071875
ABUR,2013-02-22,12.151958333333333
ABUR,2013-02-23,12.2143125
ABUR,2013-02-24,12.1553125
ABUR,2013-02-25,12.225708333333333
ABUR,2013-02-26,12.528229166666666
ABUR,2013-02-27,12.65603125
ABUR,2013-02-28,12.539
ABUR,2013-03-01,12.527010416666666
ABUR,2013-03-02,12.4213125
ABUR,2013-03-03,12.42025
ABUR,2013-03-04,12.587447916666667
ABUR,2013-03-05,12.88390625
ABUR,2013-03-06,12.557229166666666
ABUR,2013-03-07,13.005510416666667
ABUR,2013-03-08,13.402541666666666
ABUR,2013-03-09,12.660145833333333
ABUR,2013-03-10,11.877597826086957
ABUR,2013-03-11,12.3629375
ABUR,2013-03-12,12.047208333333334
ABUR,2013-03-13,12.164135416666667
ABUR,2013-03-14,12.318916666666667
ABUR,2013-03-15,12.442322916666667
ABUR,2013-03-16,12.8115625
ABUR,2013-03-17,12.89796875
ABUR,2013-03-18,13.207354166666667
ABUR,2013-03-19,13.290614583333333
ABUR,2013-03-20,13.546760416666666
ABUR,2013-03-21,12.900208333333333
ABUR,2013-03-22,13.17721875
ABUR,2013-03-23,13.389364583333334
ABUR,2013-03-24,13.642114583333333
ABUR,2013-03-25,13.435645833333334
ABUR,2013-03-26,13.142552083333333
ABUR,2013-03-27,14.05559375
ABUR,2013-03-28,14.257364583333333
ABUR,2013-03-29,14.074666666666667
ABUR,2013-03-30,13.990427083333334
ABUR,2013-03-31,13.8553125
ABUR,2013-04-01,13.754317647058823
ABUR,2013-04-02,13.271645833333332
ABUR,2013-04-03,13.463791666666667
ABUR,2013-04-04,13.920979166666667
ABUR,2013-04-05,13.569791666666667
ABUR,2013-04-06,13.301729166666666
ABUR,2013-04-07,12.83975
ABUR,2013-04-08,11.77575
ABUR,2013-04-09,10.1576875
ABUR,2013-04-10,10.493
ABUR,2013-04-11,10.9378125
ABUR,2013-04-12,11.730125000000001
ABUR,2013-04-13,11.9216875
ABUR,2013-04-14,12.286479166666666
ABUR,2013-04-15,12.679041666666667
ABUR,2013-04-16,12.1016875
ABUR,2013-04-17,11.132166666666667
ABUR,2013-04-18,11.885104166666666
ABUR,2013-04-19,12.4850625
ABUR,2013-04-20,12.109041666666666
ABUR,2013-04-21,12.525041666666667
ABUR,2013-04-22,14.158333333333333
ABUR,2013-04-23,13.799333333333333
ABUR,2013-04-24,14.111812500000001
ABUR,2013-04-25,14.603958333333333
ABUR,2013-04-26,14.631166666666667
ABUR,2013-04-27,14.590166666666667
ABUR,2013-04-28,14.2284375
ABUR,2013-04-29,13.86225
ABUR,2013-04-30,14.582604166666666
ABUR,2013-05-01,14.672520833333333
ABUR,2013-05-02,14.900791666666667
ABUR,2013-05-03,14.387270833333334
ABUR,2013-05-04,14.580270833333334
ABUR,2013-05-05,15.268416666666667
ABUR,2013-05-06,16.015625
ABUR,2013-05-07,16.369541666666667
ABUR,2013-05-08,16.010416666666668
ABUR,2013-05-09,15.727833333333333
ABUR,2013-05-10,15.736916666666666
ABUR,2013-05-11,15.253645833333334
ABUR,2013-05-12,15.577895833333333
ABUR,2013-05-13,15.847916666666666
ABUR,2013-05-14,15.574041666666666
ABUR,2013-05-15,15.43525
ABUR,2013-05-16,14.466791666666667
ABUR,2013-05-17,14.382666666666667
ABUR,2013-05-18,14.3796875
ABUR,2013-05-19,15.1249375
ABUR,2013-05-20,14.2328125
ABUR,2013-05-21,14.278395833333333
ABUR,2013-05-22,15.7649375
ABUR,2013-05-23,16.677666666666667
ABUR,2013-05-24,15.331479166666666
ABUR,2013-05-25,14.452833333333334
ABUR,2013-05-26,15.1414375
ABUR,2013-05-27,15.4495625
ABUR,2013-05-28,14.4044375
ABUR,2013-05-29,12.7074375
ABUR,2013-05-30,13.328229166666667
ABUR,2013-05-31,15.101104166666667
ABUR,2013-06-01,15.058208333333333
ABUR,2013-06-02,15.7064375
ABUR,2013-06-03,15.8078125
ABUR,2013-06-04,15.037333333333333
ABUR,2013-06-05,14.899833333333333
ABUR,2013-06-06,15.527104166666666
ABUR,2013-06-07,15.963958333333334
ABUR,2013-06-08,15.978666666666667
ABUR,2013-06-09,17.082708333333333
ABUR,2013-06-10,17.004437499999998
ABUR,2013-06-11,16.8339375
ABUR,2013-06-12,16.259729166666666
ABUR,2013-06-13,16.315125
ABUR,2013-06-14,16.5565625
ABUR,2013-06-15,16.3120625
ABUR,2013-06-16,15.527895833333334
ABUR,2013-06-17,15.7408
ABUR,2013-06-19,17.867703703703704
ABUR,2013-06-20,16.506572916666666
ABUR,2013-06-21,14.337510416666667
ABUR,2013-06-22,14.88575
ABUR,2013-06-23,15.250125
ABUR,2013-06-24,14.550458333333333
ABUR,2013-06-25,14.5290625
ABUR,2013-06-26,15.51128125
ABUR,2013-06-27,16.324208333333335
ABUR,2013-06-28,15.7283125
ABUR,2013-06-29,15.2646875
ABUR,2013-06-30,15.500010416666667
ABUR,2013-07-01,16.538510416666668
ABUR,2013-07-02,16.91971875
ABUR,2013-07-03,17.494770833333334
ABUR,2013-07-04,17.37821875
ABUR,2013-07-05,16.937364583333334
ABUR,2013-07-06,17.253208333333333
ABUR,2013-07-07,17.4843125
ABUR,2013-07-08,16.405822916666665
ABUR,2013-07-09,15.073697916666667
ABUR,2013-07-10,14.588583333333334
ABUR,2013-07-11,14.968510416666666
ABUR,2013-07-12,14.861510416666667
ABUR,2013-07-13,14.855375
ABUR,2013-07-14,15.3329375
ABUR,2013-07-15,15.337010416666667
ABUR,2013-07-16,15.696010416666667
ABUR,2013-07-17,15.378291666666668
ABUR,2013-07-18,15.38228125
ABUR,2013-07-19,15.0815625
ABUR,2013-07-20,14.9998125
